Date,Available Bytes(kb),Committed Bytes(kb),Cache Bytes(kb),Buffer Bytes(kb),Swap Available Bytes(kb),% Processor Time,Connections Established,Connection Failures,Connections Reset,Segments/sec,Segments Retransmitted/sec,Install Dir Free Space,% Disk Time,Avg. Disk Queue Length,Avg. Disk Bytes/Transfer(kb),Avg Load 1 min,Avg Load 5 min,Avg Load 15 min,Handle Count,% Idle Time,% IO Wait Time
2018-12-08 00:00:00,1716252,5171855,44580,-1,-1,0,17,7,1098,0,0,-1,0,0,0,0.10,0.14,0.14,30733,93,-1
2018-12-08 00:01:00,1711833,5177729,44683,-1,-1,0,17,7,1099,0,0,-1,0,0,0,0.25,0.15,0.15,30677,96,-1
2018-12-08 00:02:00,1709281,5178617,45109,-1,-1,3,21,7,1099,21,0,-1,0,0,10,0.10,0.13,0.14,30690,97,-1
2018-12-08 00:03:00,1709391,5179723,45350,-1,-1,16,20,7,1099,0,0,-1,13,0,7,0.30,0.18,0.15,30777,74,-1
2018-12-08 00:04:00,1710768,5176451,45371,-1,-1,1,18,7,1101,0,0,-1,0,0,4,0.10,0.17,0.16,30204,96,-1
2018-12-08 00:05:00,1713127,5172215,45133,-1,-1,1,17,7,1101,0,0,-1,0,0,0,0.20,0.19,0.16,30459,91,-1
2018-12-08 00:06:00,1713156,5173768,43945,-1,-1,0,17,7,1101,0,0,-1,0,0,0,0.15,0.17,0.17,30287,91,-1
2018-12-08 00:07:00,1712390,5174595,44253,-1,-1,4,19,7,1101,27,0,-1,0,0,7,0.20,0.19,0.16,30344,97,-1
2018-12-08 00:08:00,1713586,5173846,43970,-1,-1,1,19,7,1101,0,0,-1,0,0,0,0.10,0.15,0.16,30326,93,-1
2018-12-08 00:09:00,1712918,5172502,43225,-1,-1,0,17,7,1102,0,0,-1,0,0,0,0.15,0.16,0.16,30081,96,-1
2018-12-08 00:10:00,1715146,5173088,42790,-1,-1,0,16,7,1102,0,0,-1,0,0,0,0.10,0.14,0.16,30166,92,-1
2018-12-08 00:11:00,1713618,5174263,43311,-1,-1,0,16,7,1102,0,0,-1,0,0,16,0.15,0.14,0.15,30145,55,-1
2018-12-08 00:12:00,1709608,5175320,43655,-1,-1,0,19,7,1102,27,0,-1,0,0,0,0.10,0.12,0.15,30434,98,-1
2018-12-08 00:13:00,1706045,5181358,43982,-1,-1,0,18,7,1102,77,0,-1,0,0,0,0.00,0.10,0.14,30246,98,-1
2018-12-08 00:14:00,1707098,5184303,42700,-1,-1,2,15,7,1105,83,0,-1,0,0,5,0.10,0.09,0.14,30072,98,-1
2018-12-08 00:15:00,1703022,5184192,42999,-1,-1,0,15,7,1105,79,0,-1,0,0,4,0.15,0.10,0.14,30077,97,-1
2018-12-08 00:16:00,1698701,5189922,43380,-1,-1,0,15,7,1105,39,0,-1,0,0,5,0.10,0.09,0.13,30114,97,-1
2018-12-08 00:17:00,1694679,5196390,42942,-1,-1,0,15,7,1105,75,0,-1,0,0,0,0.10,0.09,0.13,30084,98,-1
2018-12-08 00:18:00,1709469,5177905,43311,-1,-1,7,18,7,1105,15,0,-1,1,0,8,0.15,0.12,0.12,30141,95,-1
2018-12-08 00:19:00,1708236,5177643,44138,-1,-1,74,16,7,1107,14,0,-1,28,0,23,0.05,0.11,0.12,30391,82,-1
2018-12-08 00:20:00,1705377,5177487,44773,-1,-1,0,17,7,1107,27,0,-1,0,0,0,0.10,0.10,0.11,30286,96,-1
2018-12-08 00:21:00,1708490,5178634,42958,-1,-1,3,18,7,1107,42,0,-1,1,0,17,0.05,0.09,0.11,30327,93,-1
2018-12-08 00:22:00,1706913,5178568,43913,-1,-1,84,15,7,1109,3,0,-1,22,0,17,0.10,0.09,0.10,30403,96,-1
2018-12-08 00:23:00,1704751,5180256,43298,-1,-1,48,17,7,1109,19,0,-1,9,0,15,0.25,0.11,0.11,30529,98,-1
2018-12-08 00:24:00,1704542,5181181,44142,-1,-1,0,18,7,1109,5,0,-1,0,0,0,0.05,0.11,0.10,30167,97,-1
2018-12-08 00:25:00,1703329,5179224,45006,-1,-1,0,16,7,1110,15,0,-1,0,0,4,0.10,0.11,0.10,30205,93,-1
2018-12-08 00:26:00,1702928,5179469,45510,-1,-1,0,16,7,1110,0,0,-1,0,0,0,0.15,0.13,0.10,30259,98,-1
2018-12-08 00:27:00,1700237,5184622,45813,-1,-1,2,18,7,1110,43,0,-1,0,0,0,0.20,0.15,0.11,30346,13,-1
2018-12-08 00:28:00,1702293,5180022,45789,-1,-1,0,18,7,1110,0,0,-1,0,0,5,0.10,0.12,0.12,30358,93,-1
2018-12-08 00:29:00,1701322,5179715,46288,-1,-1,1,16,7,1110,0,0,-1,0,0,0,0.25,0.16,0.13,30287,35,-1
2018-12-08 00:30:00,1693859,5187772,46452,-1,-1,82,15,7,1110,18,0,-1,14,0,9,0.00,0.14,0.12,30153,96,-1
2018-12-08 00:31:00,1701482,5180264,45502,-1,-1,0,16,7,1110,0,0,-1,0,0,0,0.15,0.14,0.12,30120,98,-1
2018-12-08 00:32:00,1699848,5180604,46141,-1,-1,1,18,7,1110,11,0,-1,0,0,24,0.15,0.13,0.12,30203,87,-1
2018-12-08 00:33:00,1700188,5181014,46157,-1,-1,1,21,7,1110,0,0,-1,0,0,0,0.25,0.16,0.13,30409,96,-1
2018-12-08 00:34:00,1698963,5182849,45658,-1,-1,0,18,7,1112,0,0,-1,0,0,4,0.45,0.20,0.16,30150,9,-1
2018-12-08 00:35:00,1698529,5180596,46964,-1,-1,1,16,7,1114,0,0,-1,0,0,0,0.25,0.25,0.17,30180,98,-1
2018-12-08 00:36:00,1696972,5181210,47464,-1,-1,2,16,7,1114,0,0,-1,0,0,6,0.10,0.24,0.17,30488,98,-1
2018-12-08 00:37:00,1702522,5172445,47136,-1,-1,87,18,7,1114,18,0,-1,10,0,9,0.10,0.23,0.17,30330,98,-1
2018-12-08 00:38:00,1701851,5172649,48074,-1,-1,0,18,7,1114,0,0,-1,0,0,4,0.15,0.21,0.16,30343,98,-1
2018-12-08 00:39:00,1700990,5173604,47882,-1,-1,83,16,7,1116,9,0,-1,27,0,7,0.05,0.13,0.16,30228,96,-1
2018-12-08 00:40:00,1699295,5172776,47517,-1,-1,2,16,7,1116,0,0,-1,0,0,0,0.20,0.12,0.17,30301,91,-1
2018-12-08 00:41:00,1700102,5175447,47763,-1,-1,0,16,7,1116,0,0,-1,0,0,0,0.60,0.22,0.20,30297,98,-1
2018-12-08 00:42:00,1696407,5177774,48267,-1,-1,3,20,7,1116,35,0,-1,0,0,0,0.15,0.23,0.20,30417,90,-1
2018-12-08 00:43:00,1696698,5177667,46833,-1,-1,76,20,7,1116,12,0,-1,11,0,8,0.10,0.22,0.20,30457,91,-1
2018-12-08 00:44:00,1695899,5180702,46088,-1,-1,53,15,7,1116,1,0,-1,2,0,7,0.20,0.25,0.19,30242,94,-1
2018-12-08 00:45:00,1699520,5175336,46198,-1,-1,95,16,7,1116,14,0,-1,15,0,9,0.05,0.22,0.20,30274,94,-1
2018-12-08 00:46:00,1700216,5174292,46358,-1,-1,65,16,7,1116,290,0,-1,0,0,8,0.05,0.11,0.19,30529,98,-1
2018-12-08 00:47:00,1697431,5175545,46891,-1,-1,0,18,7,1116,35,0,-1,0,0,4,0.20,0.12,0.19,30381,98,-1
2018-12-08 00:48:00,1692393,5181304,47509,-1,-1,0,18,7,1116,72,0,-1,0,0,0,0.15,0.13,0.19,30383,98,-1
2018-12-08 00:49:00,1689071,5186674,47906,-1,-1,0,15,7,1119,76,0,-1,0,0,0,0.10,0.11,0.16,30202,98,-1
2018-12-08 00:50:00,1685614,5187256,47210,-1,-1,0,15,7,1119,74,0,-1,0,0,0,0.25,0.15,0.16,30215,98,-1
2018-12-08 00:51:01,1681162,5192368,47648,-1,-1,0,15,7,1119,78,0,-1,0,0,0,0.10,0.16,0.16,30210,99,-1
2018-12-08 00:52:00,1678209,5197508,47218,-1,-1,0,15,7,1119,78,0,-1,0,0,5,0.20,0.16,0.17,30193,96,-1
2018-12-08 00:53:01,1694502,5174063,48603,-1,-1,9,18,7,1119,19,0,-1,0,0,7,0.10,0.15,0.17,30297,90,-1
2018-12-08 00:54:00,1695911,5174976,47792,-1,-1,31,19,7,1121,27,0,-1,5,0,15,0.20,0.17,0.18,30329,21,-1
2018-12-08 00:55:00,1683677,5187280,49631,-1,-1,88,19,7,1123,5,0,-1,70,0,12,0.10,0.14,0.17,30452,95,-1
2018-12-08 00:56:00,1698697,5172453,47693,-1,-1,7,18,7,1126,28,0,-1,0,0,8,0.30,0.18,0.15,30455,95,-1
2018-12-08 00:57:00,1696432,5176098,45932,-1,-1,6,17,7,1128,37,0,-1,0,0,4,0.25,0.19,0.16,30525,90,-1
2018-12-08 00:58:00,1694064,5176442,47132,-1,-1,2,20,7,1128,27,0,-1,0,0,5,0.05,0.18,0.15,30572,97,-1
2018-12-08 00:59:00,1692934,5177057,47480,-1,-1,8,20,7,1128,13,0,-1,0,0,14,0.25,0.19,0.16,30556,73,-1
2018-12-08 01:00:00,1689378,5178474,47607,-1,-1,0,17,7,1128,27,0,-1,0,0,0,0.20,0.21,0.17,30956,16,-1
2018-12-08 01:01:00,1684750,5185810,48316,-1,-1,16,17,7,1129,1,0,-1,0,0,0,0.05,0.16,0.17,30755,98,-1
2018-12-08 01:02:00,1681973,5187182,48865,-1,-1,0,20,7,1129,27,0,-1,1,0,5,0.20,0.15,0.17,30371,92,-1
2018-12-08 01:03:00,1686650,5183500,49229,-1,-1,75,20,7,1129,16,0,-1,12,0,8,0.20,0.18,0.17,30508,95,-1
2018-12-08 01:04:00,1684189,5183193,49500,-1,-1,0,17,7,1129,0,0,-1,0,0,8,0.00,0.13,0.16,30291,91,-1
2018-12-08 01:05:00,1680343,5189181,49061,-1,-1,77,16,7,1129,17,0,-1,13,0,9,0.05,0.10,0.15,30317,88,-1
2018-12-08 01:06:00,1687289,5183410,48480,-1,-1,88,18,7,1129,10,0,-1,17,0,8,0.05,0.10,0.15,30366,96,-1
2018-12-08 01:07:00,1683677,5186727,48693,-1,-1,3,19,7,1129,27,0,-1,0,0,0,0.15,0.09,0.14,30432,98,-1
2018-12-08 01:08:00,1684160,5182533,48893,-1,-1,1,19,7,1129,0,0,-1,0,0,4,0.10,0.07,0.14,30346,91,-1
2018-12-08 01:09:00,1682477,5181157,49934,-1,-1,1,17,7,1131,0,0,-1,0,0,14,0.15,0.10,0.14,30378,96,-1
2018-12-08 01:10:00,1680883,5182533,50102,-1,-1,0,16,7,1132,0,0,-1,0,0,4,0.10,0.11,0.14,30257,89,-1
2018-12-08 01:11:00,1682481,5182238,49295,-1,-1,0,16,7,1132,0,0,-1,10,0,6,0.20,0.14,0.13,30164,97,-1
2018-12-08 01:12:00,1681969,5185159,49594,-1,-1,26,19,7,1132,11,0,-1,100,5,31,0.30,0.17,0.14,30240,2,-1
2018-12-08 01:13:00,1681879,5183356,49053,-1,-1,1,18,7,1132,0,0,-1,0,0,0,0.10,0.17,0.14,30295,91,-1
2018-12-08 01:14:00,1681170,5183250,49442,-1,-1,0,16,7,1134,0,0,-1,0,0,0,0.10,0.16,0.13,30083,96,-1
2018-12-08 01:15:00,1677475,5188980,49532,-1,-1,88,15,7,1134,15,0,-1,14,0,9,0.00,0.14,0.12,30129,86,-1
2018-12-08 01:16:00,1681100,5184659,49324,-1,-1,17,16,7,1134,1,0,-1,1,0,17,0.05,0.11,0.12,30372,33,-1
2018-12-08 01:17:00,1679671,5184278,49909,-1,-1,0,18,7,1134,74,0,-1,0,0,0,0.10,0.07,0.11,30245,90,-1
2018-12-08 01:18:00,1673924,5190553,50245,-1,-1,4,18,7,1134,116,0,-1,0,0,0,0.00,0.05,0.10,30216,97,-1
2018-12-08 01:19:00,1675309,5191729,49803,-1,-1,1,15,7,1135,77,0,-1,0,0,0,0.10,0.05,0.10,30046,95,-1
2018-12-08 01:20:00,1671942,5191577,50118,-1,-1,0,15,7,1135,115,0,-1,0,0,4,0.10,0.07,0.11,30064,98,-1
2018-12-08 01:21:00,1664806,5199556,50749,-1,-1,0,15,7,1135,78,0,-1,0,0,8,0.05,0.07,0.11,30047,97,-1
2018-12-08 01:22:00,1664327,5205630,50434,-1,-1,79,15,7,1135,76,0,-1,13,0,7,0.05,0.06,0.10,30041,88,-1
2018-12-08 01:23:00,1681608,5183385,49299,-1,-1,3,18,7,1135,19,0,-1,0,0,12,0.10,0.08,0.10,30147,97,-1
2018-12-08 01:24:00,1679372,5186564,50446,-1,-1,3,16,7,1135,21,0,-1,0,0,4,0.10,0.08,0.10,30154,96,-1
2018-12-08 01:25:00,1681186,5184266,48979,-1,-1,51,18,7,1135,10,0,-1,0,0,6,0.25,0.11,0.11,30238,94,-1
2018-12-08 01:26:00,1680855,5182947,48230,-1,-1,2,18,7,1135,21,0,-1,0,0,0,0.05,0.11,0.10,30290,84,-1
2018-12-08 01:27:00,1679220,5183836,49389,-1,-1,6,16,7,1137,48,0,-1,0,0,0,0.10,0.12,0.08,30392,95,-1
2018-12-08 01:28:00,1677451,5183750,49905,-1,-1,5,18,7,1137,13,0,-1,0,0,6,0.15,0.13,0.09,30456,90,-1
2018-12-08 01:29:00,1679622,5184577,49233,-1,-1,12,19,7,1137,13,0,-1,100,1,29,0.00,0.11,0.08,30126,89,-1
2018-12-08 01:30:00,1678712,5184385,48340,-1,-1,4,16,7,1139,0,0,-1,100,1,30,0.10,0.08,0.09,30219,96,-1
2018-12-08 01:31:00,1680494,5184856,47181,-1,-1,1,16,7,1139,0,0,-1,0,0,7,0.25,0.12,0.10,30225,92,-1
2018-12-08 01:32:00,1680486,5183913,46854,-1,-1,2,18,7,1139,27,0,-1,0,0,4,0.10,0.12,0.10,30283,85,-1
2018-12-08 01:33:00,1678385,5184929,47140,-1,-1,8,21,7,1139,0,0,-1,7,0,19,0.10,0.11,0.11,30701,78,-1
2018-12-08 01:34:00,1677672,5185794,47357,-1,-1,0,19,7,1141,0,0,-1,0,0,0,0.15,0.14,0.11,30162,93,-1
2018-12-08 01:35:00,1677201,5186916,47714,-1,-1,76,16,7,1143,16,0,-1,13,0,8,0.10,0.14,0.11,30165,97,-1
2018-12-08 01:36:00,1676435,5186355,47595,-1,-1,0,16,7,1143,0,0,-1,0,0,0,0.45,0.18,0.14,30192,98,-1
2018-12-08 01:37:01,1675571,5187751,47853,-1,-1,2,18,7,1143,27,0,-1,0,0,0,0.45,0.25,0.16,30270,29,-1
2018-12-08 01:38:00,1672400,5191413,48189,-1,-1,82,18,7,1143,12,0,-1,14,0,8,0.05,0.24,0.16,30334,91,-1
2018-12-08 01:39:00,1674485,5186568,48771,-1,-1,0,17,7,1143,0,0,-1,0,0,0,0.15,0.24,0.16,30174,97,-1
2018-12-08 01:40:00,1675722,5185519,49041,-1,-1,0,16,7,1143,0,0,-1,0,0,0,0.20,0.26,0.16,30169,98,-1
2018-12-08 01:41:00,1674792,5189173,49012,-1,-1,3,16,7,1143,0,0,-1,0,0,4,0.30,0.23,0.18,30195,99,-1
2018-12-08 01:42:00,1677156,5185589,48279,-1,-1,57,17,7,1143,7,0,-1,73,0,19,1.50,0.44,0.27,30278,98,-1
2018-12-08 01:43:00,1675141,5184700,48562,-1,-1,0,18,7,1143,0,0,-1,0,0,6,0.20,0.47,0.27,30529,89,-1
2018-12-08 01:44:00,1676443,5185347,47009,-1,-1,0,16,7,1145,0,0,-1,0,0,0,0.10,0.46,0.28,30227,93,-1
2018-12-08 01:45:00,1677168,5185773,46956,-1,-1,0,16,7,1145,0,0,-1,0,0,0,0.20,0.46,0.29,30287,92,-1
2018-12-08 01:46:00,1674436,5186023,48222,-1,-1,0,16,7,1145,0,0,-1,0,0,0,0.30,0.46,0.29,30322,96,-1
2018-12-08 01:47:00,1675030,5185781,47452,-1,-1,60,17,7,1145,7,0,-1,0,0,6,0.25,0.21,0.30,30395,95,-1
2018-12-08 01:48:00,1674477,5185662,47738,-1,-1,1,18,7,1145,0,0,-1,0,0,0,0.20,0.21,0.31,30442,89,-1
2018-12-08 01:49:00,1675866,5186035,47558,-1,-1,77,16,7,1147,8,0,-1,14,0,8,0.15,0.22,0.31,30227,94,-1
2018-12-08 01:50:00,1672790,5186822,48238,-1,-1,0,16,7,1147,0,0,-1,0,0,8,0.05,0.19,0.30,30502,82,-1
2018-12-08 01:51:00,1672249,5190615,48226,-1,-1,0,16,7,1147,0,0,-1,0,0,8,0.15,0.16,0.28,30333,96,-1
2018-12-08 01:52:00,1672245,5188292,48795,-1,-1,46,18,7,1147,74,0,-1,0,0,7,0.10,0.13,0.26,30394,98,-1
2018-12-08 01:53:00,1669898,5192650,47828,-1,-1,0,16,7,1147,91,0,-1,0,0,6,0.10,0.11,0.26,30600,97,-1
2018-12-08 01:54:00,1667629,5198454,48500,-1,-1,85,15,7,1148,78,0,-1,15,0,9,0.00,0.08,0.25,30215,98,-1
2018-12-08 01:55:00,1661997,5198888,48963,-1,-1,0,16,7,1148,77,0,-1,0,0,7,0.15,0.10,0.25,30329,98,-1
2018-12-08 01:56:00,1657212,5204918,48328,-1,-1,0,16,7,1148,76,0,-1,0,0,8,0.35,0.14,0.25,30232,97,-1
2018-12-08 01:57:00,1654284,5210185,48910,-1,-1,0,16,7,1148,110,0,-1,0,0,4,0.05,0.13,0.16,30231,98,-1
2018-12-08 01:58:00,1670553,5188493,48988,-1,-1,84,19,7,1148,20,0,-1,100,2,28,0.05,0.12,0.15,30329,89,-1
2018-12-08 01:59:00,1671880,5188775,47071,-1,-1,1,16,7,1148,13,0,-1,0,0,10,0.05,0.13,0.14,30309,96,-1
2018-12-08 02:00:00,1658335,5208260,47525,-1,-1,94,20,7,1148,20,0,-1,21,0,9,0.05,0.11,0.13,31158,21,-1
2018-12-08 02:01:00,1667153,5196730,46526,-1,-1,0,19,7,1149,27,0,-1,0,0,0,0.05,0.05,0.12,30801,98,-1
2018-12-08 02:02:00,1666449,5195296,45830,-1,-1,8,21,7,1149,25,0,-1,1,0,12,0.20,0.08,0.11,30401,98,-1
2018-12-08 02:03:00,1669951,5191323,46841,-1,-1,0,19,7,1150,11,0,-1,0,0,4,0.15,0.10,0.11,30549,83,-1
2018-12-08 02:04:00,1669406,5190615,46346,-1,-1,9,20,7,1150,19,0,-1,0,0,8,0.20,0.13,0.11,30331,91,-1
2018-12-08 02:05:00,1669746,5189746,47247,-1,-1,2,19,7,1151,0,0,-1,2,0,8,0.05,0.13,0.11,30396,94,-1
2018-12-08 02:06:00,1669537,5189120,47316,-1,-1,0,17,7,1153,0,0,-1,0,0,0,0.10,0.14,0.11,30403,82,-1
2018-12-08 02:07:00,1669521,5190844,46604,-1,-1,0,19,7,1153,33,0,-1,1,0,12,0.20,0.14,0.12,30515,91,-1
2018-12-08 02:08:00,1668706,5189574,47607,-1,-1,0,19,7,1153,0,0,-1,0,0,0,0.05,0.12,0.11,30538,92,-1
2018-12-08 02:09:00,1668583,5188927,47853,-1,-1,0,17,7,1155,0,0,-1,13,0,6,0.10,0.10,0.12,30231,92,-1
2018-12-08 02:10:00,1667751,5189312,48017,-1,-1,0,16,7,1156,0,0,-1,0,0,4,0.20,0.13,0.12,30297,98,-1
2018-12-08 02:11:00,1668669,5188710,47861,-1,-1,0,16,7,1156,0,0,-1,0,0,5,0.50,0.21,0.13,30331,88,-1
2018-12-08 02:12:00,1667891,5189025,48496,-1,-1,6,18,7,1156,13,0,-1,5,0,9,0.20,0.21,0.14,30402,95,-1
2018-12-08 02:13:00,1666895,5190205,48504,-1,-1,0,20,7,1156,0,0,-1,0,0,0,0.10,0.22,0.15,30449,96,-1
2018-12-08 02:14:00,1668042,5188931,48041,-1,-1,0,16,7,1158,0,0,-1,0,0,0,0.05,0.21,0.15,30260,94,-1
2018-12-08 02:15:00,1642389,5278883,48168,-1,-1,82,16,7,1158,13,0,-1,14,0,9,0.05,0.18,0.15,30326,88,-1
2018-12-08 02:16:00,1666007,5189152,49319,-1,-1,0,16,7,1158,0,0,-1,18,0,6,0.10,0.10,0.15,30331,89,-1
2018-12-08 02:17:00,1665785,5190135,48586,-1,-1,0,18,7,1158,11,0,-1,0,0,4,0.05,0.07,0.14,30528,90,-1
2018-12-08 02:18:00,1666490,5189206,48693,-1,-1,0,18,7,1158,0,0,-1,0,0,4,0.15,0.08,0.14,30363,91,-1
2018-12-08 02:19:00,1667252,5189574,47915,-1,-1,0,16,7,1160,0,0,-1,15,0,6,0.10,0.09,0.13,30142,87,-1
2018-12-08 02:20:00,1666768,5189582,47153,-1,-1,0,16,7,1160,0,0,-1,0,0,0,0.05,0.09,0.13,30183,91,-1
2018-12-08 02:21:00,1666723,5190791,47378,-1,-1,16,16,7,1160,1,0,-1,0,0,5,0.15,0.10,0.14,30249,96,-1
2018-12-08 02:22:00,1665826,5194915,47472,-1,-1,4,18,7,1160,27,0,-1,1,0,8,1.25,0.34,0.21,30331,96,-1
2018-12-08 02:23:00,1665900,5190316,47968,-1,-1,1,18,7,1160,0,0,-1,0,0,0,0.15,0.34,0.21,30332,96,-1
2018-12-08 02:24:00,1665413,5189787,48013,-1,-1,0,17,7,1162,0,0,-1,0,0,4,0.10,0.34,0.21,30403,81,-1
2018-12-08 02:25:00,1665081,5190750,48230,-1,-1,0,16,7,1162,0,0,-1,0,0,4,0.10,0.35,0.21,30180,97,-1
2018-12-08 02:26:00,1666048,5192159,46886,-1,-1,89,16,7,1162,0,0,-1,92,0,13,0.05,0.33,0.18,30201,94,-1
2018-12-08 02:27:00,1663279,5192843,48046,-1,-1,0,19,7,1162,74,0,-1,1,0,12,0.05,0.09,0.17,30258,98,-1
2018-12-08 02:28:00,1660694,5199028,47038,-1,-1,15,20,7,1162,112,0,-1,0,0,4,0.10,0.08,0.17,30286,98,-1
2018-12-08 02:29:00,1656287,5204406,47677,-1,-1,0,15,7,1165,129,0,-1,0,0,5,0.05,0.07,0.17,30154,96,-1
2018-12-08 02:30:00,1651728,5204627,48041,-1,-1,3,15,7,1165,129,0,-1,0,0,0,0.05,0.06,0.17,30149,98,-1
2018-12-08 02:31:00,1649823,5208924,47624,-1,-1,3,15,7,1165,88,0,-1,0,0,0,0.05,0.06,0.16,30123,98,-1
2018-12-08 02:32:00,1647968,5190184,47955,-1,-1,4,16,7,1165,21,0,-1,0,0,0,0.15,0.08,0.17,30140,92,-1
2018-12-08 02:33:00,1644433,5198663,48828,-1,-1,82,22,7,1165,15,0,-1,13,0,9,0.00,0.06,0.16,30510,89,-1
2018-12-08 02:34:00,1658966,5192626,48877,-1,-1,0,18,7,1165,37,0,-1,0,0,8,0.35,0.12,0.18,30163,90,-1
2018-12-08 02:35:00,1659752,5193211,49049,-1,-1,3,18,7,1166,13,0,-1,0,0,8,0.05,0.12,0.18,30293,98,-1
2018-12-08 02:36:00,1660514,5193093,49397,-1,-1,3,18,7,1167,27,0,-1,100,1,31,0.10,0.13,0.17,30354,92,-1
2018-12-08 02:37:00,1660010,5191770,49995,-1,-1,3,16,7,1169,27,0,-1,0,0,4,0.05,0.11,0.09,30411,97,-1
2018-12-08 02:38:00,1660129,5193306,48979,-1,-1,0,17,7,1169,13,0,-1,0,0,8,0.10,0.13,0.09,30521,96,-1
2018-12-08 02:39:00,1659461,5193715,49569,-1,-1,78,17,7,1169,16,0,-1,56,0,24,0.00,0.06,0.08,30166,97,-1
2018-12-08 02:40:00,1658261,5193244,49762,-1,-1,0,16,7,1171,0,0,-1,0,0,0,0.10,0.07,0.08,30214,95,-1
2018-12-08 02:41:00,1659441,5192568,48713,-1,-1,0,16,7,1171,0,0,-1,0,0,0,0.05,0.06,0.08,30457,92,-1
2018-12-08 02:42:00,1657679,5193965,49209,-1,-1,6,18,7,1171,35,0,-1,1,0,8,0.20,0.09,0.09,30340,95,-1
2018-12-08 02:43:00,1658097,5195075,48492,-1,-1,0,20,7,1171,0,0,-1,0,0,0,0.10,0.09,0.09,30386,91,-1
2018-12-08 02:44:00,1660936,5193474,48214,-1,-1,94,18,7,1173,20,0,-1,20,0,9,0.10,0.11,0.10,30110,89,-1
2018-12-08 02:45:00,1659863,5193105,47394,-1,-1,1,16,7,1175,0,0,-1,16,0,6,0.05,0.10,0.10,30193,93,-1
2018-12-08 02:46:00,1659043,5196103,47673,-1,-1,0,16,7,1175,0,0,-1,0,0,0,0.05,0.10,0.10,30220,96,-1
2018-12-08 02:47:00,1656315,5198753,47542,-1,-1,86,18,7,1175,16,0,-1,19,0,9,0.10,0.08,0.09,30670,91,-1
2018-12-08 02:48:00,1655549,5196038,47435,-1,-1,0,18,7,1175,0,0,-1,0,0,0,0.05,0.07,0.10,30526,91,-1
2018-12-08 02:49:00,1657573,5193093,48717,-1,-1,1,16,7,1177,0,0,-1,0,0,5,0.15,0.08,0.08,30142,97,-1
2018-12-08 02:50:00,1656893,5193601,48693,-1,-1,0,16,7,1177,0,0,-1,13,0,6,0.20,0.11,0.09,30174,97,-1
2018-12-08 02:51:00,1656672,5194088,48656,-1,-1,0,16,7,1177,0,0,-1,0,0,4,0.05,0.11,0.09,30198,92,-1
2018-12-08 02:52:00,1655672,5194801,49201,-1,-1,1,18,7,1177,27,0,-1,1,0,4,0.15,0.12,0.10,30291,92,-1
2018-12-08 02:53:00,1635962,5201518,62660,-1,-1,1,19,7,1177,0,0,-1,0,0,0,0.05,0.12,0.09,30397,96,-1
2018-12-08 02:54:00,1635905,5199892,62668,-1,-1,0,17,7,1177,0,0,-1,0,0,0,0.05,0.10,0.10,30140,96,-1
2018-12-08 02:55:00,1635102,5201113,62218,-1,-1,0,17,7,1177,0,0,-1,0,0,0,0.15,0.09,0.10,30512,80,-1
2018-12-08 02:56:00,1632550,5206020,62468,-1,-1,0,17,7,1177,0,0,-1,0,0,4,0.05,0.09,0.10,30281,98,-1
2018-12-08 02:57:00,1633308,5204299,62058,-1,-1,7,21,7,1177,21,0,-1,92,0,26,0.05,0.07,0.09,30322,97,-1
2018-12-08 02:58:00,1631395,5207441,62119,-1,-1,0,20,7,1177,77,0,-1,0,0,0,0.05,0.07,0.09,30309,95,-1
2018-12-08 02:59:00,1627516,5213114,62685,-1,-1,0,16,7,1181,75,0,-1,2,0,4,0.05,0.07,0.08,30160,96,-1
2018-12-08 03:00:00,1625731,5213577,61972,-1,-1,0,16,7,1181,76,0,-1,0,0,6,0.05,0.05,0.08,30663,98,-1
2018-12-08 03:01:00,1616744,5222371,62242,-1,-1,0,16,7,1182,119,0,-1,0,0,0,0.05,0.05,0.08,30729,98,-1
2018-12-08 03:02:00,1608376,5233897,62586,-1,-1,0,17,7,1182,79,0,-1,0,0,0,0.05,0.05,0.08,30651,98,-1
2018-12-08 03:03:00,1629679,5209432,63639,-1,-1,8,20,7,1182,19,0,-1,0,0,10,0.25,0.09,0.09,30791,88,-1
2018-12-08 03:04:00,1630826,5206413,61882,-1,-1,0,17,7,1184,11,0,-1,0,0,4,0.05,0.09,0.09,30329,96,-1
2018-12-08 03:05:00,1636208,5199835,62304,-1,-1,7,18,7,1184,19,0,-1,1,0,12,0.05,0.09,0.08,30410,95,-1
2018-12-08 03:06:00,1636478,5200003,62611,-1,-1,0,19,7,1184,21,0,-1,0,0,5,0.05,0.09,0.08,30499,99,-1
2018-12-08 03:07:00,1636708,5200326,63102,-1,-1,84,19,7,1184,15,0,-1,16,0,9,0.10,0.10,0.07,30549,96,-1
2018-12-08 03:08:00,1633574,5201317,62894,-1,-1,3,17,7,1186,13,0,-1,0,0,24,0.15,0.08,0.08,30609,94,-1
2018-12-08 03:09:00,1635311,5199998,62365,-1,-1,6,20,7,1186,43,0,-1,0,0,6,0.20,0.11,0.09,30393,97,-1
2018-12-08 03:10:00,1635246,5203578,62504,-1,-1,1,16,7,1187,48,0,-1,0,0,0,0.10,0.12,0.09,30353,94,-1
